pm10,no2,co,month,year,day_of_week,pm25_lag1,pm25_lag3,pm25_lag7,pm25_roll7,pm25_roll30,loc_Bhunya,loc_Matsapha,loc_Simunye,is_dry_season
1.2455008470446491,0.5392947936812543,5.197078836947597,-1.586217749444393,-1.6197019302148752,1.0032453941924742,1.3089154782219512,1.1551861178868703,2.134243497911273,1.6568041264711055,2.5853584334304816,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
3.75772958133818,1.5336018658719623,9.926449284659336,-1.2935892547918797,-1.6197019302148752,1.5037872667079435,1.2538954313436412,1.2890024148146197,1.7563689490334828,1.5214736894088883,2.4245056811771954,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.4412253568715758,0.48416696102925233,10.362858900754201,-1.2935892547918797,-1.6197019302148752,-1.4994639683848734,2.3440453211125405,1.307627665369386,1.3128042245896994,1.6102366216034771,2.4138304270611437,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.046801819995685,-0.012883901452280086,6.467256818645856,-1.2935892547918797,-1.6197019302148752,-0.998922095869404,2.2793223593866876,1.252626699666627,1.885694381649006,1.7569062864540854,2.4860487500463186,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.32662396571747243,-0.27549141372721786,1.4517453995673422,-1.2935892547918797,-1.6197019302148752,-0.49838022335393445,1.765125570672169,2.3423985210294798,1.1513221979184236,1.7375676021417972,2.4833480265464134,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.025476437780722123,-0.07155002479598624,1.2790490663348728,-1.2935892547918797,-1.6197019302148752,0.002161649161535058,0.8476904500997886,2.2776980054894254,1.2849908064451445,1.6904576045516362,2.4509100825207932,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
3.1440534863940917,1.294798836063089,0.5302034797880116,-1.2935892547918797,-1.6197019302148752,0.5027035216770046,0.5270855645104465,1.7636795423080542,1.3035955009575126,1.5739992229519244,2.403933219717798,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.2984932118029298,1.107490572570986,2.5367494106933344,-1.2935892547918797,-1.6197019302148752,1.0032453941924742,0.9974894154492384,0.8465625919588161,1.2486552379110534,1.5264779169762455,2.3156739204224306,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.3776370723953069,0.6783306627365329,1.859345796242173,-1.2935892547918797,-1.6197019302148752,1.5037872667079435,1.2116459205580334,0.5260688934449423,2.3372243159498267,1.5200309551789895,2.225046371698004,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.24353864445701828,0.13889929165748746,0.9910751106324265,-1.2935892547918797,-1.6197019302148752,-1.4994639683848734,0.8675001672315403,0.996309606419137,2.272595208122474,1.2947211226628397,2.14589977019436,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.4165866519851678,0.0237152928900377,1.598634952399611,-1.2935892547918797,-1.6197019302148752,-0.998922095869404,1.2017987601973952,1.2103918411828254,1.759144049273006,1.1302990181119457,2.0625518238310847,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
2.9164837696556907,0.7633217512401229,2.333176131296376,-1.2935892547918797,-1.6197019302148752,-0.49838022335393445,1.3155844291107233,0.8663654390002705,0.8430392890610141,1.0617023761141684,1.9969041722644192,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
4.124195209560582,0.4945133021143699,4.490634793556098,-1.2935892547918797,-1.6197019302148752,0.002161649161535058,0.47498952051860516,1.2005480958573642,0.5228993083151543,1.0048309802060706,1.8938363361094779,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
3.104765603343355,0.9239733348199953,4.7749942868117685,-1.2935892547918797,-1.6197019302148752,0.5027035216770046,1.1375085350108283,1.3142943034389243,0.9926210329404553,1.097976995338728,1.8282586979810564,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
4.392118784405685,1.5769617227859296,8.205036840396737,-1.2935892547918797,-1.6197019302148752,1.0032453941924742,1.4530407867229864,0.47399091657258446,1.2064669925742326,1.167490753786553,1.803091021191489,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
5.692863676051353,1.094143002774155,4.755694226629743,-1.2935892547918797,-1.6197019302148752,1.5037872667079435,2.6175828957788925,1.136280166781808,0.8628202803877125,1.3820263022475407,1.8198505289492366,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
2.833854745107878,0.47483156014176414,5.1475487272107125,-1.2935892547918797,-1.6197019302148752,-1.4994639683848734,1.7639379492810165,1.4517029906285133,1.1966341114487278,1.5188160550050733,1.797164918306285,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.0727490571364235,-0.5060331666085843,4.173449378269524,-1.2935892547918797,-1.6197019302148752,-0.998922095869404,1.2448368131212573,2.61584123175481,1.310254781290069,1.525383342480576,1.7365851625387643,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.9574572889151693,1.0020368732057243,5.351623134053446,-1.2935892547918797,-1.6197019302148752,-0.49838022335393445,1.1243870015029271,1.7624923327888202,0.47087880809780525,1.4962080339716546,1.667160196217943,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.0420911038800968,0.4096575092758157,3.812997024787997,-1.2935892547918797,-1.6197019302148752,0.002161649161535058,1.667985833970036,1.2435712230098062,1.1324371126552113,1.6782504177549198,1.633678154354285,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.5582533239863802,0.4189613182821279,7.785961872422428,-1.2935892547918797,-1.6197019302148752,0.5027035216770046,1.425235059981986,1.1231631838749798,1.4475118152822197,1.7221553501447693,1.6064052273331713,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.9998989175331646,1.161681403470664,11.846096751203376,-1.2935892547918797,-1.6197019302148752,1.0032453941924742,1.6150188815614481,1.6665734940608423,2.610365237448829,1.7468720053201383,1.591463102960156,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.27794346811964543,0.7676251148803059,9.66202264044412,-1.2935892547918797,-1.6197019302148752,1.5037872667079435,2.646482023969512,1.4239069070263937,1.7579581500357002,1.7512817978113306,1.6287026052488909,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.47883499077480196,1.2704099037952699,15.700884913628366,-1.2935892547918797,-1.6197019302148752,-1.4994639683848734,1.4148878485092848,1.6136249108063117,1.2396097554694268,1.6980193428583532,1.6328412970573747,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.7246023784861089,0.7817150938847719,4.261090635161674,-1.2935892547918797,-1.6197019302148752,-0.998922095869404,2.715828514748089,2.644730337610488,1.1193346065070164,1.922481759774659,1.654312084785951,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.6711317844038006,-0.6090542911232999,2.7445963162197122,-1.2935892547918797,-1.6197019302148752,-0.49838022335393445,1.6666395425144798,1.4135632840086243,1.6621451735998756,2.0052254732842933,1.6507387066108892,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.702842946547758,-0.6782405108985919,4.353873301528545,-1.2935892547918797,-1.6197019302148752,0.002161649161535058,0.8742691283427251,2.7140527787446267,1.4197464092525356,1.8841101944591854,1.6341661308306132,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.5808175265183624,-0.39034369774232036,4.040326422177926,-1.2935892547918797,-1.6197019302148752,0.5027035216770046,1.582106863656875,1.6652276695046269,1.6092550278583915,1.9080476674985942,1.6226009879622998,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.6666827747390788,-0.7012394003946708,3.6684047706374097,-1.2935892547918797,-1.6197019302148752,1.0032453941924742,1.3431208975606121,0.8731320526082708,2.6392224594013585,1.8665580529915902,1.6295717412999708,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.4116180167546615,-0.7382306212624895,2.7674860150168152,-1.0009607601393666,-1.6197019302148752,1.5037872667079435,0.7762744965663148,1.580724306923118,1.4094142021323768,1.5811782637842662,1.6103803397903727,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-1.0051044164770626,-1.067389303223727,2.842931704819281,-1.0009607601393666,-1.6197019302148752,-1.4994639683848734,-0.0765609266277658,1.3418212221298003,2.7084683917639834,1.3535942492695106,1.5586512455058417,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.20919765163606568,-0.27793978451835283,3.879677150744751,-1.0009607601393666,-1.6197019302148752,-0.998922095869404,-0.3457536515966419,0.7751714057678628,1.660800834383498,0.8864195317741086,1.4989256536849134,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.20520493868398565,-0.23249486344677392,4.664018940765118,-1.0009607601393666,-1.6197019302148752,-0.49838022335393445,0.3561786724113868,-0.07736825064029845,0.8695794259191997,0.6864529283920006,1.4247053054091945,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.0789278826105275,0.5478719894205202,8.675663007370906,-1.0009607601393666,-1.6197019302148752,0.002161649161535058,0.46736311390523,-0.34646761847966095,1.5763907352294468,0.6243620903829147,1.3570527562057995,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.5727301588781872,-0.2502652966082359,3.193022140744064,-1.0009607601393666,-1.6197019302148752,0.5027035216770046,1.406021557637695,0.35522127254967273,1.3377513194764772,0.5974927794759938,1.3436450032601779,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.5395477896389608,-0.8779011999304849,2.064054909485329,-1.0009607601393666,-1.6197019302148752,1.0032453941924742,0.6814955780951748,0.46636715482797386,0.7717268948436704,0.4965336658820891,1.3374398378936372,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.6978418939078826,-0.8569873745920172,1.4085575599796931,-1.0009607601393666,-1.6197019302148752,1.5037872667079435,0.29892500561817714,1.404700068002692,-0.07987184314454555,0.4236936761435416,1.3289210792762869,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.12835589065514333,-0.6640715521911862,1.6851653897196317,-1.0009607601393666,-1.6197019302148752,-1.4994639683848734,-0.11141239102204768,0.6804253570103003,-0.3486742153543294,0.41837560132207136,1.2875183632874414,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.38542493706814385,-0.5832437242025632,1.7247146933713244,-1.0009607601393666,-1.6197019302148752,-0.998922095869404,0.5998093440293174,0.29798746156046585,0.35224024600750686,0.5626614970957158,1.264674414561074,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.7727760166864862,-0.19794914138089204,2.0106561587730614,-1.0009607601393666,-1.6197019302148752,-0.49838022335393445,0.5650077099031959,-0.11220762840528688,0.4632634604343472,0.5945272584224973,1.253380349363915,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.1947872433341533,-0.007055199375320475,2.1451237911888166,-1.0009607601393666,-1.6197019302148752,0.002161649161535058,0.9039413920231789,0.5987674520619332,1.4005607681502332,0.6611458636608114,1.2422593430243687,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.7373307503045626,-0.2829155058035617,1.8264355023634775,-1.0009607601393666,-1.6197019302148752,0.5027035216770046,0.8941278889489297,0.563977887283766,0.6770854140106882,0.583034688763658,1.2265235534962697,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.31354192852158824,-0.18888227148339906,2.148366834088255,-1.0009607601393666,-1.6197019302148752,1.0032453941924742,0.710306215244073,0.902794025827258,0.29506960198842114,0.5874309781786076,1.2353094984936503,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-1.2114950599478207,-1.0567270433268496,1.3376852078358605,-1.0009607601393666,-1.6197019302148752,1.5037872667079435,0.08547311798547189,0.8929839261157021,-0.11467276989786301,0.5548598042281379,1.196029984900004,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.7906902362078037,-1.0808158527234981,1.1977597715161719,-1.0009607601393666,-1.6197019302148752,-1.4994639683848734,-0.6468325028966532,0.7092260025133099,0.5955176320569788,0.47315866869891743,1.1176276801013996,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.32829323603259575,-0.3646339559742722,2.204979558579289,-1.0009607601393666,-1.6197019302148752,-0.998922095869404,-0.78816425662741,0.08460959990866682,0.5607664633136185,0.2613641978838329,0.9904683759520021,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.4625997100001912,-0.5199493902665828,5.488384626080999,-1.0009607601393666,-1.6197019302148752,-0.49838022335393445,-0.44431016568236054,-0.6474420544121401,0.8992086622481621,0.1073497805759654,0.9080197145798372,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.1671617570459038,0.03892678367624931,9.463089643076104,-1.0009607601393666,-1.6197019302148752,0.002161649161535058,-0.4174725207076159,-0.7887247937171209,0.8894093896030666,-0.0942881758247095,0.8459545967916949,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.6471696864391434,0.2191900576661196,5.211618599126454,-1.0009607601393666,-1.6197019302148752,0.5027035216770046,0.34749028433928103,-0.444989952766312,0.7058542732411691,-0.17770101749629913,0.8169478498050076,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.7223241194268561,0.481576426772826,5.085060827441039,-1.0009607601393666,-1.6197019302148752,1.0032453941924742,0.5339131854636229,-0.4181616151957627,0.08192723807438433,-0.20461728476546312,0.774605338048945,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.05574192516608087,-0.007023607494144571,5.619767412811922,-1.0009607601393666,-1.6197019302148752,1.5037872667079435,0.7353087708472548,0.34653589764581144,-0.6493164762512276,-0.10545718679997189,0.74884577842375,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.08674127962003475,0.3255166905901902,7.90799020806858,-1.0009607601393666,-1.6197019302148752,-1.4994639683848734,0.4192812762068026,0.5328941465514628,-0.7904432867019514,0.05722386388215151,0.7042009016792353,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.8211342623391881,0.3312200378965316,5.430974856900201,-1.0009607601393666,-1.6197019302148752,-0.998922095869404,0.9986008650869832,0.7342198871287379,-0.4470878139611683,0.3298709612370979,0.642674484095254,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.1539355046623887,0.5795666878097332,5.147462437820927,-1.0009607601393666,-1.6197019302148752,-0.49838022335393445,1.1418041663908056,0.4183019921059961,-0.4202890858953581,0.5719002371935787,0.632478445035746,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.4115248662403692,0.5165988990455448,3.5457012583624126,-1.0009607601393666,-1.6197019302148752,0.002161649161535058,1.5451209153548748,0.9974206706016367,0.34356445685038445,0.8713774304336657,0.5887681057065124,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.12171110003681401,0.38890576402338145,1.4056893756974755,-1.0009607601393666,-1.6197019302148752,0.5027035216770046,1.5372613707431662,1.1405743084193893,0.5297170286267832,1.052927668505031,0.5839375538310045,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.3359491496976044,0.041822026722082406,1.7446041657561595,-1.0009607601393666,-1.6197019302148752,1.0032453941924742,1.7407209022681922,1.5437511854980934,0.7308205729738952,1.2370775699406549,0.6162879896446346,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.1682208470291713,0.17120587839140705,2.0409010324025747,-1.0009607601393666,-1.6197019302148752,1.5037872667079435,1.1220877590447291,1.535894366608353,0.415251345563719,1.2960971731153246,0.5991124018454697,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-1.05339883128809,-0.7506246443232413,1.2682366306234885,-1.0009607601393666,-1.6197019302148752,-1.4994639683848734,1.7395256167285977,1.7392833375421242,0.9937308708799912,1.4975566614767173,0.6139128394573238,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.7218103749567073,-0.561942180322391,1.0202409243799293,-1.0009607601393666,-1.6197019302148752,-0.998922095869404,0.5940710093540634,1.1208647388033979,1.136726514997753,1.4358284076516319,0.6071099654884987,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.6409461793758667,-0.3386729195161416,0.8656925182555175,-0.7083322654868535,-1.6197019302148752,-0.49838022335393445,0.03667005272156842,1.738088466532406,1.5394584197548904,1.2671931434985342,0.6113376347481044,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.1987676921064308,-0.3018443079414746,0.8362527699372672,-0.7083322654868535,-1.6197019302148752,0.002161649161535058,0.46564659229939603,0.5930311074644331,1.5316102721633824,1.1024733729626746,0.6416326289985058,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.7614684768891568,-0.7330719816176574,1.083643080779474,-0.7083322654868535,-1.6197019302148752,0.5027035216770046,0.35230487902081686,0.03582345974585971,1.7347747697512783,0.921657806308894,0.6414879944000111,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.6073425265815883,-0.6143223863276942,0.8354090514593643,-0.7083322654868535,-1.6197019302148752,1.0032453941924742,-0.3802210024701934,0.4646512285187992,1.1170386981494613,0.5980178119091006,0.6098420143482536,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.2963234651745239,-0.4846082961334477,0.6882298075640301,-0.7083322654868535,-1.6197019302148752,1.5037872667079435,0.5505504085117637,0.3513488226063721,1.7335812174792093,0.5108054537994726,0.5779015586494564,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.0678915300849832,-0.6816803679394743,1.0602555851968862,-0.7083322654868535,-1.6197019302148752,-1.4994639683848734,0.32964626586637663,-0.3809230159360469,0.5897876184638542,0.29566832807338356,0.5647646721730639,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.4587634764155455,-0.6369888610319349,1.4228989557452525,-0.7083322654868535,-1.6197019302148752,-0.998922095869404,0.6710062468327294,0.54952559974313,0.03319494148069707,0.30740807434890094,0.5786569517823877,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.08520624168309138,-0.5271997269964592,1.743817007035092,-0.7083322654868535,-1.6197019302148752,-0.49838022335393445,0.25948162021496063,0.3286980675509318,0.4615494279334657,0.3414074659846025,0.5925049041615753,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.3432774323103842,-0.5469193792264763,0.720390370721736,-0.7083322654868535,-1.6197019302148752,0.002161649161535058,0.36422516795021864,0.6699396634905067,0.3483720699527633,0.3259313093133355,0.5837089722975018,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.1935297757531633,-0.19807550890559567,0.6830196250052807,-0.7083322654868535,-1.6197019302148752,0.5027035216770046,-0.29697457068471966,0.2585577552833846,-0.3830915855847798,0.22685608382170605,0.5515254125428602,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
1.668226979119073,-0.22754283607244646,0.3070303546727513,-0.7083322654868535,-1.6197019302148752,1.0032453941924742,-0.04436786692173387,0.36326497753119574,0.5463301262609805,0.27810477982097953,0.5161186897035952,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.5212347211625082,-0.4116020604201999,0.7595637233457749,-0.7083322654868535,-1.6197019302148752,1.5037872667079435,0.1270302503082224,-0.29770545435096446,0.3257463137492792,0.2134787467726572,0.4874778078121494,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
-0.13997310383992662,-0.11425463564435868,0.673704814263721,-0.7083322654868535,-1.6197019302148752,-1.4994639683848734,-0.3318079953905901,-0.0451863556180252,0.6666112931867856,0.11254573539188162,0.4485687191633119,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
0.10597351221660112,-0.32027088879104837,0.5538045458665806,-0.7083322654868535,-1.6197019302148752,-0.998922095869404,0.25071705532257255,0.12615232004927193,0.25568341290922064,0.048412723882818344,0.4547383797829637,-0.5577670847161045,1.2471918180552306,-0.7686609751096308,-0.8595581521560011
